0.0 	0.9999999999999997	0.0	-6.223285321735373e-19	0.0	-3.251767952832689e-17	0.0	5.9779208748350985e-34	0.0	
0.025 	0.9993755015177334	3.3576495832624977e-19	-1.2080091441321713e-05	0.02496195965110699	-1.2080091441378772e-05	-0.02496195965110699	0.0006244984822664027	-3.3576495832624977e-19	
0.05 	0.9975068736223506	1.195054087775821e-18	-9.13224835464849e-05	0.04974167416742755	-9.132248354643198e-05	-0.04974167416742755	0.00249312637764905	-1.195054087775821e-18	
0.075 	0.9944063929599146	2.486753397675248e-18	-0.00029072753471024175	0.07421874416225907	-0.0002907275347102344	-0.07421874416225907	0.005593607040085021	-2.486753397675248e-18	
0.1 	0.9900916080422931	2.484080585076302e-19	-0.0006448515038210756	0.09829979544030217	-0.0006448515038210656	-0.09829979544030217	0.009908391957706491	-2.484080585076302e-19	
0.125 	0.9845843205119064	2.3215872868649728e-18	-0.0011840721400773566	0.12190693831719565	-0.0011840721400774002	-0.12190693831719565	0.01541567948809358	-2.3215872868649728e-18	
0.15 	0.9779099343130954	3.2538158058274736e-19	-0.0019227331274353885	0.14497331097086294	-0.0019227331274353973	-0.14497331097086294	0.022090065686904446	-3.2538158058274736e-19	
0.175 	0.970096993331121	-4.8830519004959206e-18	-0.002868118741692192	0.16743989212169555	-0.002868118741692159	-0.16743989212169555	0.029903006668878854	4.8830519004959206e-18	
0.2 	0.961176829042374	-5.324465491423702e-18	-0.004025545061628368	0.18925396552152504	-0.0040255450616283875	-0.18925396552152504	0.03882317095762586	5.324465491423702e-18	
0.225 	0.9511832865535861	2.929401713462822e-18	-0.005392003803803809	0.21036756598966502	-0.005392003803803839	-0.21036756598966502	0.04881671344641377	-2.929401713462822e-18	
0.25 	0.9401524921678223	-5.918264620833436e-18	-0.00697513636309152	0.2307367564756584	-0.006975136363091565	-0.2307367564756584	0.059847507832177474	5.918264620833436e-18	
0.275 	0.9281226633900592	-1.763656416922978e-18	-0.008755605081343968	0.2503220488565171	-0.008755605081344018	-0.2503220488565171	0.07187733660994088	1.763656416922978e-18	
0.3 	0.9151339401189708	6.7416625281169216e-18	-0.010717106354689863	0.2690869509135694	-0.010717106354689884	-0.2690869509135694	0.08486605988102942	-6.7416625281169216e-18	
0.325 	0.9012282258607837	4.14213183392881e-18	-0.012856675470955372	0.2869971424733449	-0.012856675470955347	-0.2869971424733449	0.09877177413921619	-4.14213183392881e-18	
0.35 	0.8864490244242008	-3.705215029437813e-18	-0.015180985585016814	0.3040206141205962	-0.01518098558501678	-0.3040206141205962	0.11355097557579884	3.705215029437813e-18	
0.375 	0.8708413343659165	7.110672075756431e-18	-0.017658858818655688	0.320131606056729	-0.017658858818655632	-0.320131606056729	0.12915866563408318	-7.110672075756431e-18	
0.4 	0.85445152985072	6.644710896351361e-18	-0.02025244632245962	0.3353029676192368	-0.020252446322459705	-0.3353029676192368	0.14554847014927952	-6.644710896351361e-18	
0.425 	0.8373271316265265	9.523019192661289e-19	-0.023018273146682394	0.34951010522988213	-0.023018273146682398	-0.34951010522988213	0.1626728683734734	-9.523019192661289e-19	
0.45 	0.8195168361293478	6.323500234625163e-18	-0.025874139498297616	0.3627364123224541	-0.02587413949829762	-0.3627364123224541	0.18048316387065205	-6.323500234625163e-18	
0.475 	0.8010702762950864	-1.23311223218998e-17	-0.028840140985897156	0.37495802778521425	-0.028840140985897194	-0.37495802778521425	0.1989297237049134	1.23311223218998e-17	
0.5 	0.7820378730443754	9.257243103449681e-18	-0.031945338472804494	0.38616528335178163	-0.03194533847280454	-0.38616528335178163	0.21796212695562445	-9.257243103449681e-18	
0.525 	0.7624709225608116	1.2065471067154584e-17	-0.035092646533075984	0.3963409648770774	-0.03509264653307596	-0.3963409648770774	0.23752907743918847	-1.2065471067154584e-17	
0.55 	0.7424211256055314	-7.695632833113778e-18	-0.03836984269511997	0.4054751027295343	-0.03836984269511998	-0.4054751027295343	0.2575788743944687	7.695632833113778e-18	
0.575 	0.7219409020873415	9.520563591853654e-18	-0.04163924497577436	0.4135604642819484	-0.04163924497577439	-0.4135604642819484	0.2780590979126586	-9.520563591853654e-18	
0.6 	0.701082746816406	5.657453958836101e-18	-0.045054986076116424	0.42058717699885384	-0.04505498607611638	-0.42058717699885384	0.29891725318359397	-5.657453958836101e-18	
0.625 	0.6798997056119827	-4.2263399028376194e-19	-0.04846351864573152	0.42655852959869345	-0.04846351864573147	-0.42655852959869345	0.32010029438801746	4.2263399028376194e-19	
0.65 	0.6584446863583487	-6.162393579912565e-18	-0.051949083469725495	0.4314655465033481	-0.051949083469725515	-0.4314655465033481	0.3415553136416515	6.162393579912565e-18	
0.675 	0.6367708562330425	-5.967761714321468e-18	-0.0554082115087576	0.43531457450270783	-0.0554082115087576	-0.43531457450270783	0.36322914376695775	5.967761714321468e-18	
0.7 	0.6149309515147191	7.446478905379512e-18	-0.058994317912067495	0.4381045119953025	-0.05899431791206748	-0.4381045119953025	0.38506904848528084	-7.446478905379512e-18	
0.725 	0.5929779173655653	-1.1009934685305677e-17	-0.06250316383040241	0.43984520193324267	-0.06250316383040237	-0.43984520193324267	0.4070220826344346	1.1009934685305677e-17	
0.75 	0.5709638973897263	8.385352778811816e-19	-0.06611704243202393	0.44054029315663146	-0.06611704243202393	-0.44054029315663146	0.4290361026102738	-8.385352778811816e-19	
0.775 	0.5489410488140112	5.762091492606369e-18	-0.06967864119977923	0.4402027839674663	-0.06967864119977925	-0.4402027839674663	0.45105895118598877	-5.762091492606369e-18	
